key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
741,"FF11ガーゴイル：物理攻撃力アップdebuff","",703,3,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
742,"FF11ガーゴイル：ダハーカ強化buff","",703,3,0,0,0,1875,0,-1,0,3,False,True,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,False,False,0,0,0,0
743,"Potion","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
744,"Ether","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
745,"カラードラゴン：闇TargetAE","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
746,"スケルトン：闇エリア攻撃","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,200,0,5,7,0,0,False,False,0,0,0,0
747,"スケルトン：死んだふり","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
748,"スケルトン：蘇生","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
749,"透明：ドラゴンゾンビ/闇GT","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
750,"カラードラゴン：邪視","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
751,"カラードラゴン：闇ブレス","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
752,"アトモス：モンスター召喚","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
753,"自走人形：追走対称変更","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
754,"自走人形：対象幽霊化","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
755,"自走人形：対象を肉体に戻す","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
756,"自走人形：座り込む","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
757,"自走人形：立ち上がる","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
758,"デュラハン：TargetAE","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
759,"デュラハン：PBAE","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
760,"透明：デュラハン/TagetGT","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
761,"透明：デュラハン/地雷GT","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
762,"デュラハン：ノックバック","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,1,7,0,0,False,False,0,0,0,0
763,"デュラハン：人形Debuff","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
764,"ボム：自爆エリア範囲","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,1,0,0,False,False,0,0,0,0
765,"ボム：即死自爆エリア範囲","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,1,0,0,False,False,0,0,0,0
766,"透明：ベヒ戦帯電塔のPBAE","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,5,0,0,False,False,0,0,0,0
767,"透明：ベヒ戦帯電塔のエリア攻撃","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,5,0,0,False,False,0,0,0,0
768,"隕石：コメット","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
769,"隕石：被ダメによる爆発","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
770,"ベヒーモス：コーンAE","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,5,0,0,False,False,0,0,0,0
771,"ベヒーモス：ミールストーム","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
772,"透明：ミールストーム","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
773,"ベヒーモス：突き上げ","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,2,7,0,0,False,False,0,0,0,0
774,"ベヒーモス：二本足","",703,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
775,"ベヒーモス：のしかかり（四本足へ）","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
776,"ベヒーモス：メテオ（四本足へ）","",703,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,False,False,0,0,0,0
777,"オーディン：AA","",703,1,0,0,1549,1875,0,-1,0,0,False,False,False,True,False,False,False,False,True,True,8,True,0,0,0,0,0,False,0,0,0,1,7,0,0,False,False,0,0,0,4
778,"オーディン：スレイプニル咆哮","",703,3,130,108,1549,1875,0,-1,0,21,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,False,False,0,0,0,0
779,"オーディン：斬鉄剣","",703,3,132,108,1549,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,35,True,0,0,0,0,0,False,20,0,0,0,0,0,0,False,False,0,0,0,4
780,"オーディン：ブレクガ","",703,3,134,108,1549,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,35,True,0,0,0,0,0,False,50,0,0,5,7,0,0,False,False,0,0,0,4
781,"オーディン：ダーク","",703,2,136,108,1549,1875,0,-1,0,3,False,False,False,False,False,False,True,False,True,True,15,True,0,0,0,0,0,False,50,0,0,0,0,0,0,False,False,0,0,0,4
782,"オーディン：グラビデ","",703,2,136,108,1549,1875,0,-1,0,21,False,False,False,False,False,False,True,False,True,True,10,True,0,0,0,0,0,False,35,0,0,5,7,0,0,False,False,0,0,0,4
783,"オーディン：ディレイ","",703,2,136,108,1549,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,10,True,0,0,0,0,0,False,25,0,0,5,7,0,0,False,False,0,0,0,4
784,"オーディン：シャドウフレア","",703,2,136,108,1549,1875,0,-1,0,31,False,False,False,False,False,False,True,False,True,True,20,True,0,0,0,0,0,False,50,0,0,0,0,0,0,False,False,0,0,0,4
785,"透明：オーディン/グングニルレイン","",703,2,136,108,1549,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,35,True,0,0,0,0,0,False,20,0,0,5,7,0,0,False,False,0,0,0,4
786,"","",703,3,0,0,0,1875,0,-1,0,0,False,False,False,False,False,False,True,False,True,True,20,True,0,0,0,0,0,False,0,0,0,2,7,0,0,False,False,0,0,0,4
787,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
788,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
789,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
790,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
791,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
792,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
793,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
794,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
795,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
796,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
797,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
798,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
799,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
800,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
801,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
802,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
803,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
804,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
805,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
806,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
807,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
808,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
809,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
810,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
811,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
812,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
813,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
814,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
815,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
816,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
817,"Choco Strike","Orders your chocobo to deliver an attack with a potency of 150 to all enemies in a cone before it.
<Color(52258)>Additional Effect:</Color> Increased enmity",3804,3,0,0,1474,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
818,"Choco Guard","Reduces damage taken by your chocobo by 15%.
<Color(52258)>Duration:</Color> 15s",3803,4,0,0,1475,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
819,"Choco Kick","Orders your chocobo to deliver attack with a potency of 130.
<Color(52258)>Additional Effect:</Color> Slow +20%  <Color(52258)>Duration:</Color> 12s",3802,3,0,0,1476,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
820,"Choco Drop","Orders your chocobo to deliver an attack with a potency of 150.
<Color(52258)>Additional Effect:</Color> Increased enmity",3801,3,0,0,1477,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
821,"Choco Blast","Orders your chocobo to deliver an attack with a potency of 170 to all enemies in a cone before it.",3808,3,0,0,1478,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,6,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
822,"Choco Rush","Orders your chocobo to deliver attack with a potency of 130.
<Color(52258)>Additional Effect:</Color> Stun  <Color(52258)>Duration:</Color> 5s",3807,3,0,0,1479,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
823,"Choco Beak","Orders your chocobo to deliver an attack with a potency of 130.
<Color(52258)>Additional Effect:</Color> Damage over time  <Color(52258)>Potency:</Color> 20
<Color(52258)>Duration:</Color> 18s",3806,3,0,0,1480,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,False,False,0,0,0,0
824,"Choco Slash","Orders your chocobo to deliver an attack with a potency of 150.",3805,3,0,0,1481,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
825,"Choco Medica","Orders your chocobo to restore its own HP and the HP of all nearby party members.
<Color(52258)>Cure Potency:</Color> 150",3812,2,106,87,1482,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,False,10,False,0,0,0,0,0,False,15,0,0,5,3,0,0,True,False,0,0,0,0
826,"Choco Surge","Increases your chocobo's cure magic potency by 30%.
<Color(52258)>Duration:</Color> 30s",3811,2,106,87,1483,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,15,0,0,5,3,0,0,False,False,0,0,0,0
827,"Choco Cure","Orders your chocobo to restore target's HP.
<Color(52258)>Cure Potency:</Color> 300",3810,2,106,87,1484,1875,0,-1,0,30,True,True,False,False,False,False,False,False,True,False,0,False,0,0,0,0,0,False,15,0,0,5,3,0,0,True,False,0,0,0,0
828,"Choco Regen","Orders your chocobo to grant healing over time effect to target.
<Color(52258)>Cure Potency:</Color> 25  <Color(52258)>Duration:</Color> 18s",3809,2,106,87,1485,1875,0,-1,0,30,True,True,False,False,False,False,False,False,True,False,0,False,0,0,0,0,0,False,15,0,0,5,3,0,0,True,False,0,0,0,0
829,"Hundred Fists","",703,4,130,108,369,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,50,600,0,0,0,0,0,False,False,0,0,0,0
830,"汎用：絶対回避","",703,4,130,108,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,30,600,0,0,0,0,0,False,False,0,0,0,0
831,"コボルド：大型爆弾","",703,3,130,108,0,1875,0,-1,0,0,False,False,False,True,False,False,False,False,True,True,20,True,0,0,0,0,0,False,30,300,0,0,0,0,0,False,False,0,0,0,0
832,"コボルド：範囲被ダメージカット","",703,4,0,0,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,8,False,0,0,0,0,0,False,0,200,0,0,0,0,0,False,False,0,0,0,0
833,"コボルド：範囲被ダメージカット強","",703,4,0,0,0,1875,0,-1,0,0,True,True,False,False,False,False,False,False,True,True,8,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
834,"Jumping Thrust","",703,3,0,0,1296,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,200,0,2,7,0,0,False,False,0,0,0,0
835,"Ambuscade","",703,3,0,0,1297,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,0,0,0,3,7,0,0,False,False,0,0,0,0
836,"シュポシェ池：出現予兆","",703,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
837,"シュポシェ池：予兆解除","",703,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
838,"シュポシェ池：出現","",703,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
839,"Detonation","",703,3,0,0,1445,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,2,0,0,0,0,False,0,0,0,5,1,0,0,False,False,0,0,0,0
840,"Massive Detonation","",703,3,0,0,1446,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,2,0,0,0,0,False,0,0,0,5,1,0,0,False,False,0,0,0,0
841,"","",703,5,83,0,85,1875,0,0,0,5,False,False,False,True,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,60,0,0,0,0,False,False,0,0,1,0
842,"","",703,5,83,0,85,1875,0,0,0,5,True,True,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,60,0,0,0,0,False,False,0,0,1,0
843,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,59,0,0,0,0,False,False,0,0,1,0
844,"","",703,5,83,0,87,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,1,0
845,"","",703,5,83,0,88,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,1,0
846,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,59,0,0,0,0,False,False,0,0,1,0
847,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,59,0,0,0,0,False,False,0,0,1,0
848,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,59,0,0,0,0,False,False,0,0,1,0
849,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,59,0,0,0,0,False,False,0,0,1,0
850,"Unpacking Minion","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,61,0,0,0,0,False,False,0,0,1,0
851,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,3,0,0,0,0,0,0,False,False,0,0,1,0
852,"","",703,5,83,0,85,1875,0,0,0,0,True,False,False,False,False,False,False,False,True,True,0,False,9,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,1,0
853,"","",703,5,83,0,85,1875,0,0,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,1,0
854,"Void Fire III","※β1から名前変更",813,2,106,79,483,1905,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,5,True,0,0,0,0,0,False,30,300,0,5,1,0,0,True,False,0,0,0,0
855,"Void Fire II","※β1から名前変更",812,2,106,79,479,1904,0,-1,0,25,False,False,False,False,False,False,True,False,True,True,5,True,0,0,0,0,0,False,30,150,0,5,1,0,0,True,False,0,0,0,4
856,"Void Thunder III","※β1から名前変更",815,2,106,83,484,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,40,200,0,5,5,0,0,True,False,0,0,0,0
857,"Bomb Hurl","",703,0,0,0,1447,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
858,"Phlebotomize","Delivers an attack with a potency of 170.
<Color(52258)>Additional Effect:</Color> Damage over time  <Color(52258)>Duration:</Color> 18s",518,3,0,0,353,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,25,58,2,7,0,0,False,False,0,0,0,0
859,"Ice Spikes","",703,2,130,80,489,1875,0,-1,0,3,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,30,300,0,0,0,0,0,True,False,0,0,0,0
860,"Soul Drain","",703,3,132,108,1127,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,50,250,0,5,7,0,0,False,False,0,0,0,4
861,"Drunken Fists","",703,3,0,0,1767,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,False,False,0,0,0,0
862,"Mini Detonation","",703,3,0,0,1445,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,3,True,2,0,0,0,0,False,0,0,0,5,1,0,0,False,False,0,0,0,0
863,"Acorn Armageddon","",703,3,130,108,1207,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,6,True,0,0,0,0,0,False,40,60,0,0,0,0,0,False,False,0,0,0,0
864,"","",703,0,0,0,0,0,0,-1,0,0,False,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,False,False,0,0,0,0
865,"Gutripper","",703,3,130,108,332,1875,0,-1,0,-1,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,-1,7,0,0,False,False,0,2,41,0
866,"Heartstopper","",703,3,130,108,345,1875,0,-1,0,-1,True,False,False,False,False,False,False,False,True,True,3,True,0,0,0,0,0,False,25,60,0,-1,7,0,0,False,False,0,2,47,0
867,"Void Call","",703,2,106,93,503,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,0,False,0,0,0,0,0,False,30,60,58,5,4,0,0,True,False,0,0,0,0
868,"Seduce","",703,4,0,0,1227,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,60,True,0,0,0,0,0,True,0,0,0,0,0,0,0,False,False,0,1,0,0
869,"Cold Mist","",703,3,130,108,1422,1875,0,-1,0,0,True,False,False,False,False,False,False,False,True,True,8,True,0,0,0,0,0,False,35,0,0,0,0,0,0,False,False,0,0,0,4
870,"attack","",703,1,0,0,-1,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,1,7,0,0,False,False,0,0,0,0
871,"attack","",703,1,0,0,-1,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,2,7,0,0,False,False,0,0,0,0
872,"attack","",703,1,0,0,-1,1875,0,-1,0,3,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,3,7,0,0,False,False,0,0,0,0
873,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,2,7,0,0,False,False,0,0,0,0
874,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,5,1,0,0,False,False,0,0,0,0
875,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,5,2,0,0,False,False,0,0,0,0
876,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,5,3,0,0,False,False,0,0,0,0
877,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,5,4,0,0,False,False,0,0,0,0
878,"attack","",703,1,0,0,-1,1875,0,-1,0,25,False,False,False,True,False,False,False,False,True,True,0,True,0,0,0,0,0,True,0,0,0,5,5,0,0,False,False,0,0,0,0
