key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
532,53,"A Storm of Seals III","Earn 100,000 Storm Seals.",10,89,0,62951,1,138,100000,0,0,0,0,0,0,0,3,0
533,53,"The Ruby Anchor","Earn 500,000 Storm Seals.",20,0,2222,62951,1,138,500000,0,0,0,0,0,0,0,3,0
534,54,"A Snake in the Brass I","Earn 10,000 Serpent Seals.",5,0,0,62952,1,139,10000,0,0,0,0,0,0,0,3,0
535,54,"A Snake in the Brass II","Earn 50,000 Serpent Seals.",5,0,0,62952,1,139,50000,0,0,0,0,0,0,0,3,0
536,54,"A Snake in the Brass III","Earn 100,000 Serpent Seals.",10,90,0,62952,1,139,100000,0,0,0,0,0,0,0,3,0
537,54,"The Mahogany Leaf","Earn 500,000 Serpent Seals.",20,0,2221,62952,1,139,500000,0,0,0,0,0,0,0,3,0
538,55,"Burning a Hole in My Pocket I","Earn 10,000 Flame Seals.",5,0,0,62953,1,140,10000,0,0,0,0,0,0,0,3,0
539,55,"Burning a Hole in My Pocket II","Earn 50,000 Flame Seals.",5,0,0,62953,1,140,50000,0,0,0,0,0,0,0,3,0
540,55,"Burning a Hole in My Pocket III","Earn 100,000 Flame Seals.",10,91,0,62953,1,140,100000,0,0,0,0,0,0,0,3,0
541,55,"The Mythril Scales","Earn 500,000 Flame Seals.",20,0,2223,62953,1,140,500000,0,0,0,0,0,0,0,3,0
542,53,"In Good Company: Maelstrom I","Complete 10 company levequests for the Maelstrom.",5,0,0,62951,1,141,10,0,0,0,0,0,0,0,3,0
543,53,"In Good Company: Maelstrom II","Complete 100 company levequests for the Maelstrom.",5,0,0,62951,1,141,100,0,0,0,0,0,0,0,3,0
544,53,"In Good Company: Maelstrom III","Complete 200 company levequests for the Maelstrom.",10,92,0,62951,1,141,200,0,0,0,0,0,0,0,3,0
545,53,"The Turquoise Cannon","Complete 500 company levequests for the Maelstrom.",20,0,6116,62951,1,141,500,0,0,0,0,0,0,0,3,0
546,54,"In Good Company: Twin Adder I","Complete 10 company levequests for the Order of the Twin Adder.",5,0,0,62952,1,142,10,0,0,0,0,0,0,0,3,0
547,54,"In Good Company: Twin Adder II","Complete 100 company levequests for the Order of the Twin Adder.",5,0,0,62952,1,142,100,0,0,0,0,0,0,0,3,0
548,54,"In Good Company: Twin Adder III","Complete 200 company levequests for the Order of the Twin Adder.",10,93,0,62952,1,142,200,0,0,0,0,0,0,0,3,0
549,54,"The Ironwood Leaf","Complete 500 company levequests for the Order of the Twin Adder.",20,0,6117,62952,1,142,500,0,0,0,0,0,0,0,3,0
550,55,"In Good Company: Immortal Flames I","Complete 10 company levequests for the Immortal Flames.",5,0,0,62953,1,143,10,0,0,0,0,0,0,0,3,0
551,55,"In Good Company: Immortal Flames II","Complete 100 company levequests for the Immortal Flames.",5,0,0,62953,1,143,100,0,0,0,0,0,0,0,3,0
552,55,"In Good Company: Immortal Flames III","Complete 200 company levequests for the Immortal Flames.",10,94,0,62953,1,143,200,0,0,0,0,0,0,0,3,0
553,55,"The Silver Scales","Complete 500 company levequests for the Immortal Flames.",20,0,6118,62953,1,143,500,0,0,0,0,0,0,0,3,0
554,53,"Fueling the Storm I","Complete 10 supply missions for the Maelstrom.",5,0,0,62951,1,144,10,0,0,0,0,0,0,0,3,0
555,53,"Fueling the Storm II","Complete 50 supply missions for the Maelstrom.",5,0,0,62951,1,144,50,0,0,0,0,0,0,0,3,0
556,53,"Fueling the Storm III","Complete 200 supply missions for the Maelstrom.",10,95,0,62951,1,144,200,0,0,0,0,0,0,0,3,0
557,53,"The Onyx Oars","Complete 500 supply missions for the Maelstrom.",20,0,4274,62951,1,144,500,0,0,0,0,0,0,0,3,0
558,54,"Feeding the Serpent I","Complete 10 supply missions for the Order of the Twin Adder.",5,0,0,62952,1,145,10,0,0,0,0,0,0,0,3,0
559,54,"Feeding the Serpent II","Complete 50 supply missions for the Order of the Twin Adder.",5,0,0,62952,1,145,50,0,0,0,0,0,0,0,3,0
560,54,"Feeding the Serpent III","Complete 200 supply missions for the Order of the Twin Adder.",10,96,0,62952,1,145,200,0,0,0,0,0,0,0,3,0
561,54,"The Sycamore Leaf","Complete 500 supply missions for the Order of the Twin Adder.",20,0,4276,62952,1,145,500,0,0,0,0,0,0,0,3,0
562,55,"Fanning the Flames I","Complete 10 supply missions for the Immortal Flames.",5,0,0,62953,1,146,10,0,0,0,0,0,0,0,3,0
563,55,"Fanning the Flames II","Complete 50 supply missions for the Immortal Flames.",5,0,0,62953,1,146,50,0,0,0,0,0,0,0,3,0
564,55,"Fanning the Flames III","Complete 200 supply missions for the Immortal Flames.",10,97,0,62953,1,146,200,0,0,0,0,0,0,0,3,0
565,55,"The Brass Scales","Complete 500 supply missions for the Immortal Flames.",20,0,4275,62953,1,146,500,0,0,0,0,0,0,0,3,0
566,53,"To Each According to His Need: Maelstrom I","Complete 10 provisioning missions for the Maelstrom.",5,0,0,62951,1,147,10,0,0,0,0,0,0,0,3,0
567,53,"To Each According to His Need: Maelstrom II","Complete 30 provisioning missions for the Maelstrom.",5,0,0,62951,1,147,30,0,0,0,0,0,0,0,3,0
568,53,"To Each According to His Need: Maelstrom III","Complete 100 provisioning missions for the Maelstrom.",10,98,0,62951,1,147,100,0,0,0,0,0,0,0,3,0
569,53,"The Jade Mast","Complete 200 provisioning missions for the Maelstrom.",20,0,4517,62951,1,147,200,0,0,0,0,0,0,0,3,0
570,54,"To Each According to His Need: Twin Adder I","Complete 10 provisioning missions for the Order of the Twin Adder.",5,0,0,62952,1,148,10,0,0,0,0,0,0,0,3,0
571,54,"To Each According to His Need: Twin Adder II","Complete 30 provisioning missions for the Order of the Twin Adder.",5,0,0,62952,1,148,30,0,0,0,0,0,0,0,3,0
572,54,"To Each According to His Need: Twin Adder III","Complete 100 provisioning missions for the Order of the Twin Adder.",10,99,0,62952,1,148,100,0,0,0,0,0,0,0,3,0
573,54,"The Willow Leaf","Complete 200 provisioning missions for the Order of the Twin Adder.",20,0,4519,62952,1,148,200,0,0,0,0,0,0,0,3,0
574,55,"To Each According to His Need: Immortal Flames I","Complete 10 provisioning missions for the Immortal Flames.",5,0,0,62953,1,149,10,0,0,0,0,0,0,0,3,0
575,55,"To Each According to His Need: Immortal Flames II","Complete 30 provisioning missions for the Immortal Flames.",5,0,0,62953,1,149,30,0,0,0,0,0,0,0,3,0
576,55,"To Each According to His Need: Immortal Flames III","Complete 100 provisioning missions for the Immortal Flames.",10,100,0,62953,1,149,100,0,0,0,0,0,0,0,3,0
577,55,"The Bronze Scales","Complete 200 provisioning missions for the Immortal Flames.",20,0,4518,62953,1,149,200,0,0,0,0,0,0,0,3,0
578,63,"Twelve Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 12 minutes (Earth time).",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
579,63,"Ten Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 10 minutes (Earth time).",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
580,63,"Eight Minutes or Less or Your Cargo's Free","Complete level 20 caravan security in less than 8 minutes (Earth time).",10,101,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
581,63,"Gone in Twelve Minutes","Complete level 40 caravan security in less than 12 minutes (Earth time).",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
582,63,"Gone in Ten Minutes","Complete level 40 caravan security in less than 10 minutes (Earth time).",5,0,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
583,63,"Gone in Eight Minutes","Complete level 40 caravan security in less than 8 minutes (Earth time).",10,103,0,4004,0,0,0,0,0,0,0,0,0,0,4,0
584,63,"Handle with Care I","Protect a total of 100 packs of chocobo cargo.",5,0,0,9011,5,100,150,151,152,0,0,0,0,0,0,0
585,63,"Handle with Care II","Protect a total of 500 packs of chocobo cargo.",5,0,0,9011,5,500,150,151,152,0,0,0,0,0,0,0
586,63,"Handle with Care III","Protect a total of 1,000 packs of chocobo cargo.",5,0,0,9011,5,1000,150,151,152,0,0,0,0,0,0,0
587,63,"Handle with Care IV","Protect a total of 5,000 packs of chocobo cargo.",10,102,0,9011,5,5000,150,151,152,0,0,0,0,0,0,0
588,63,"Chocobo Shrugged","Protect a total of 10,000 packs of chocobo cargo.",20,0,0,9011,5,10000,150,151,152,0,0,0,0,0,0,0
589,52,"I Make This Look Good","Obtain a complete set of Grand Company soldier armor consisting of a soldier's cap, a soldier's overcoat, a pair of soldier's gloves, and a pair of soldier's boots.
* Speak to Jonathas with all four items equipped.",5,0,0,201,1,235,0,0,0,0,0,0,0,0,4,0
590,52,"My Little Chocobo","Obtain a chocobo whistle.",5,0,0,9001,9,66236,66237,66238,0,0,0,0,0,0,2,0
591,52,"Pimp Your Ride","Purchase all three sets of Grand Company chocobo barding.",5,104,0,9014,1,236,0,0,0,0,0,0,0,0,4,0
592,15,"Through the Gate I","Achieve arcanist level 10.",5,0,0,33401,3,26,10,0,0,0,0,0,0,0,1,37
593,15,"Through the Gate II","Achieve arcanist level 20.",5,0,0,33401,3,26,20,0,0,0,0,0,0,0,1,38
594,15,"Through the Gate III","Achieve arcanist level 30.",5,0,0,33401,3,26,30,0,0,0,0,0,0,0,1,39
595,15,"Through the Gate IV","Achieve arcanist level 40.",5,0,0,33401,3,26,40,0,0,0,0,0,0,0,1,40
596,15,"Through the Gate V","Achieve arcanist level 50.",5,0,0,33401,3,26,50,0,0,0,0,0,0,0,1,41
597,29,"Green Eyes","Obtain a copy of <Emphasis>The Veil of Wiyu</Emphasis> in the quest “A Relic Reborn.”",10,106,0,33457,6,66662,0,0,0,0,0,0,0,0,2,11
598,29,"The Reader","Obtain a copy of the <Emphasis>Omnilex</Emphasis> in the quest “A Relic Reborn.”",10,107,0,33458,6,66663,0,0,0,0,0,0,0,0,2,12
599,43,"Soul Summoner","Complete the summoner job quest “Primal Burdens.”",5,0,0,26010,6,66632,0,0,0,0,0,0,0,0,2,44
600,43,"Flying Colors","Complete the scholar job quest “The Beast Within.”",5,0,0,26011,6,66638,0,0,0,0,0,0,0,0,2,45
601,44,"In the Outfield I","Complete 10 fieldcraft levequests.",5,0,0,2014,1,179,10,0,0,0,0,0,0,0,1,24
602,44,"In the Outfield II","Complete 20 fieldcraft levequests.",5,0,0,2014,1,179,20,0,0,0,0,0,0,0,1,25
603,44,"In the Outfield III","Complete 50 fieldcraft levequests.",5,0,0,2014,1,179,50,0,0,0,0,0,0,0,1,26
604,44,"In the Outfield IV","Complete 100 fieldcraft levequests.",5,0,0,2014,1,179,100,0,0,0,0,0,0,0,1,27
605,44,"In the Outfield V","Complete 200 fieldcraft levequests.",5,0,0,2014,1,179,200,0,0,0,0,0,0,0,1,28
606,44,"In the Outfield VI","Complete 500 fieldcraft levequests.",10,108,0,2014,1,179,500,0,0,0,0,0,0,0,1,29
607,44,"Field of Dreams","Complete 1,000 fieldcraft levequests.",20,0,0,2019,1,179,1000,0,0,0,0,0,0,0,1,30
608,44,"Uphill Battle I","Complete 10 unique battlecraft levequests.",5,0,0,30408,1,180,10,0,0,0,0,0,0,0,1,0
609,44,"Uphill Battle II","Complete 50 unique battlecraft levequests.",5,0,0,30408,1,180,50,0,0,0,0,0,0,0,1,0
610,44,"Uphill Battle III","Complete 100 unique battlecraft levequests.",10,0,0,30408,1,180,100,0,0,0,0,0,0,0,1,0
611,44,"With Saw in Hand I","Complete 5 unique carpenter levequests.",5,0,0,35001,1,181,5,0,0,0,0,0,0,0,1,0
612,44,"With Saw in Hand II","Complete 20 unique carpenter levequests.",5,0,0,35001,1,181,20,0,0,0,0,0,0,0,1,0
613,44,"With Saw in Hand III","Complete 40 unique carpenter levequests.",10,0,0,35001,1,181,40,0,0,0,0,0,0,0,1,0
614,44,"With Hammer in Hand I","Complete 5 unique blacksmith levequests.",5,0,0,35206,1,182,5,0,0,0,0,0,0,0,1,0
615,44,"With Hammer in Hand II","Complete 20 unique blacksmith levequests.",5,0,0,35206,1,182,20,0,0,0,0,0,0,0,1,0
616,44,"With Hammer in Hand III","Complete 40 unique blacksmith levequests.",10,0,0,35206,1,182,40,0,0,0,0,0,0,0,1,0
617,44,"With Steel in Hand I","Complete 5 unique armorer levequests.",5,0,0,35403,1,183,5,0,0,0,0,0,0,0,1,0
618,44,"With Steel in Hand II","Complete 20 unique armorer levequests.",5,0,0,35403,1,183,20,0,0,0,0,0,0,0,1,0
619,44,"With Steel in Hand III","Complete 40 unique armorer levequests.",10,0,0,35403,1,183,40,0,0,0,0,0,0,0,1,0
620,44,"With Gem in Hand I","Complete 5 unique goldsmith levequests.",5,0,0,35601,1,184,5,0,0,0,0,0,0,0,1,0
621,44,"With Gem in Hand II","Complete 20 unique goldsmith levequests.",5,0,0,35601,1,184,20,0,0,0,0,0,0,0,1,0
622,44,"With Gem in Hand III","Complete 40 unique goldsmith levequests.",10,0,0,35601,1,184,40,0,0,0,0,0,0,0,1,0
623,44,"With Skin in Hand I","Complete 5 unique leatherworker levequests.",5,0,0,35804,1,185,5,0,0,0,0,0,0,0,1,0
624,44,"With Skin in Hand II","Complete 20 unique leatherworker levequests.",5,0,0,35804,1,185,20,0,0,0,0,0,0,0,1,0
625,44,"With Skin in Hand III","Complete 40 unique leatherworker levequests.",10,0,0,35804,1,185,40,0,0,0,0,0,0,0,1,0
626,44,"With Needle in Hand I","Complete 5 unique weaver levequests.",5,0,0,36001,1,186,5,0,0,0,0,0,0,0,1,0
627,44,"With Needle in Hand II","Complete 20 unique weaver levequests.",5,0,0,36001,1,186,20,0,0,0,0,0,0,0,1,0
628,44,"With Needle in Hand III","Complete 40 unique weaver levequests.",10,0,0,36001,1,186,40,0,0,0,0,0,0,0,1,0
629,44,"With Pestle in Hand I","Complete 5 unique alchemist levequests.",5,0,0,36204,1,187,5,0,0,0,0,0,0,0,1,0
630,44,"With Pestle in Hand II","Complete 20 unique alchemist levequests.",5,0,0,36204,1,187,20,0,0,0,0,0,0,0,1,0
631,44,"With Pestle in Hand III","Complete 40 unique alchemist levequests.",10,0,0,36204,1,187,40,0,0,0,0,0,0,0,1,0
632,44,"With Pan in Hand I","Complete 5 unique culinarian levequests.",5,0,0,36404,1,188,5,0,0,0,0,0,0,0,1,0
633,44,"With Pan in Hand II","Complete 20 unique culinarian levequests.",5,0,0,36404,1,188,20,0,0,0,0,0,0,0,1,0
634,44,"With Pan in Hand III","Complete 40 unique culinarian levequests.",10,0,0,36404,1,188,40,0,0,0,0,0,0,0,1,0
635,44,"With Pick in Hand I","Complete 5 unique miner levequests.",5,0,0,38003,1,189,5,0,0,0,0,0,0,0,1,0
636,44,"With Pick in Hand II","Complete 20 unique miner levequests.",5,0,0,38003,1,189,20,0,0,0,0,0,0,0,1,0
637,44,"With Pick in Hand III","Complete 40 unique miner levequests.",10,0,0,38003,1,189,40,0,0,0,0,0,0,0,1,0
638,44,"With Axe in Hand I","Complete 5 unique botanist levequests.",5,0,0,38203,1,190,5,0,0,0,0,0,0,0,1,0
639,44,"With Axe in Hand II","Complete 20 unique botanist levequests.",5,0,0,38203,1,190,20,0,0,0,0,0,0,0,1,0
640,44,"With Axe in Hand III","Complete 40 unique botanist levequests.",10,0,0,38203,1,190,40,0,0,0,0,0,0,0,1,0
641,44,"With Bait in Hand I","Complete 5 unique fisher levequests.",5,0,0,38403,1,191,5,0,0,0,0,0,0,0,1,0
642,44,"With Bait in Hand II","Complete 20 unique fisher levequests.",5,0,0,38403,1,191,20,0,0,0,0,0,0,0,1,0
643,44,"With Bait in Hand III","Complete 40 unique fisher levequests.",10,0,0,38403,1,191,40,0,0,0,0,0,0,0,1,0
644,43,"Father Knows Hest I","Complete 3 unique guildhests.",5,0,0,208,1,218,3,0,0,0,0,0,0,0,1,0
645,43,"Father Knows Hest II","Complete 7 unique guildhests.",5,0,0,208,1,218,7,0,0,0,0,0,0,0,1,0
646,43,"Father Knows Hest III","Complete 14 unique guildhests.",10,0,0,211,1,218,14,0,0,0,0,0,0,0,1,0
647,47,"Mapping the Realm: Middle La Noscea","Discover every location in middle La Noscea.",10,0,0,1501,8,15,0,0,0,0,0,0,0,0,1,1
648,47,"Mapping the Realm: Lower La Noscea","Discover every location in lower La Noscea.",10,0,0,1501,8,16,0,0,0,0,0,0,0,0,1,2
649,47,"Mapping the Realm: Eastern La Noscea","Discover every location in eastern La Noscea.",10,0,0,1501,8,17,0,0,0,0,0,0,0,0,1,3
650,47,"Mapping the Realm: Western La Noscea","Discover every location in western La Noscea.",10,0,0,1501,8,18,0,0,0,0,0,0,0,0,1,4
651,47,"Mapping the Realm: Upper La Noscea","Discover every location in upper La Noscea.",10,0,0,1501,8,19,0,0,0,0,0,0,0,0,1,5
652,49,"Mapping the Realm: Western Thanalan","Discover every location in western Thanalan.",10,0,0,1501,8,20,0,0,0,0,0,0,0,0,1,0
653,49,"Mapping the Realm: Central Thanalan","Discover every location in central Thanalan.",10,0,0,1501,8,21,0,0,0,0,0,0,0,0,1,0
654,49,"Mapping the Realm: Eastern Thanalan","Discover every location in eastern Thanalan.",10,0,0,1501,8,22,0,0,0,0,0,0,0,0,1,0
655,49,"Mapping the Realm: Southern Thanalan","Discover every location in southern Thanalan.",10,0,0,1501,8,23,0,0,0,0,0,0,0,0,1,0
656,49,"Mapping the Realm: Northern Thanalan","Discover every location in northern Thanalan.",10,0,0,1501,8,24,0,0,0,0,0,0,0,0,1,0
657,48,"Mapping the Realm: Central Shroud","Discover every location in the Central Shroud.",10,0,0,1501,8,4,0,0,0,0,0,0,0,0,1,1
658,48,"Mapping the Realm: East Shroud","Discover every location in the East Shroud.",10,0,0,1501,8,5,0,0,0,0,0,0,0,0,1,2
659,48,"Mapping the Realm: South Shroud","Discover every location in the South Shroud.",10,0,0,1501,8,6,0,0,0,0,0,0,0,0,1,3
660,48,"Mapping the Realm: North Shroud","Discover every location in the North Shroud.",10,0,0,1501,8,7,0,0,0,0,0,0,0,0,1,4
661,50,"Mapping the Realm: Coerthas Central Highlands","Discover every location in the Coerthas central highlands.",10,0,0,1501,8,53,0,0,0,0,0,0,0,0,1,0
662,51,"Mapping the Realm: Mor Dhona","Discover every location in Mor Dhona.",10,0,0,1501,8,25,0,0,0,0,0,0,0,0,1,0
663,47,"Mapping the Realm: Sastasha","Discover every location within Sastasha.",10,0,0,1501,8,31,0,0,0,0,0,0,0,0,1,7
664,47,"Mapping the Realm: Brayflox's Longstop","Discover every location within Brayflox's Longstop.",10,0,0,1501,8,45,0,0,0,0,0,0,0,0,1,8
665,47,"Mapping the Realm: Wanderer's Palace","Discover every location within the Wanderer's Palace.",10,0,0,1501,8,32,0,0,0,0,0,0,0,0,1,9
666,49,"Mapping the Realm: Copperbell Mines","Discover every location within Copperbell Mines.",10,0,0,1501,8,34,0,0,0,0,0,0,0,0,1,0
667,49,"Mapping the Realm: Halatali","Discover every location within Halatali.",10,0,0,1501,8,46,0,0,0,0,0,0,0,0,1,0
668,49,"Mapping the Realm: Sunken Temple of Qarn","Discover every location within the Sunken Temple of Qarn.",10,0,0,1501,8,42,0,0,0,0,0,0,0,0,1,0
669,48,"Mapping the Realm: Tam-Tara Deepcroft","Discover every location within the Tam-Tara Deepcroft.",10,0,0,1501,8,8,0,0,0,0,0,0,0,0,1,5
670,48,"Mapping the Realm: Haukke Manor","Discover every location within Haukke Manor.",10,0,0,1501,8,48,0,0,0,0,0,0,0,0,1,7
671,48,"Mapping the Realm: Amdapor Keep","Discover every location within Amdapor Keep.",10,0,0,1501,8,49,0,0,0,0,0,0,0,0,1,8
672,50,"Mapping the Realm: Stone Vigil","Discover every location within the Stone Vigil.",10,0,0,1501,8,37,0,0,0,0,0,0,0,0,1,0
673,48,"Mapping the Realm: Thousand Maws of Toto-Rak","Discover every location within the Thousand Maws of Toto-Rak.",10,0,0,1501,8,9,0,0,0,0,0,0,0,0,1,6
674,49,"Mapping the Realm: Cutter's Cry","Discover every location within Cutter's Cry.",10,0,0,1501,8,52,0,0,0,0,0,0,0,0,1,0
675,50,"Mapping the Realm: Dzemael Darkhold","Discover every location within Dzemael Darkhold.",10,0,0,1501,8,50,0,0,0,0,0,0,0,0,1,0
676,50,"Mapping the Realm: Aurum Vale","Discover every location within the Aurum Vale.",10,0,0,1501,8,38,0,0,0,0,0,0,0,0,1,0
677,47,"Mapping the Realm: Outer La Noscea","Discover every location in outer La Noscea.",10,0,0,1501,8,30,0,0,0,0,0,0,0,0,1,6
678,49,"Mapping the Realm: Castrum Meridianum","Discover every location within Castrum Meridianum.",10,0,0,1501,8,47,0,0,0,0,0,0,0,0,1,0
679,49,"Mapping the Realm: Praetorium","Discover every location within the Praetorium.",10,0,0,1501,8,56,0,0,0,0,0,0,0,0,1,0
680,47,"Mapping the Realm: The Binding Coil of Bahamut I","Discover every location within the first turn of the Binding Coil of Bahamut.",10,0,0,1501,8,57,0,0,0,0,0,0,0,0,1,11
681,47,"Mapping the Realm: The Binding Coil of Bahamut II","Discover every location within the second turn of the Binding Coil of Bahamut.",10,0,0,1501,8,58,0,0,0,0,0,0,0,0,1,12
682,47,"Mapping the Realm: The Binding Coil of Bahamut III","Discover every location within the third turn of the Binding Coil of Bahamut.",10,0,0,1501,8,62,0,0,0,0,0,0,0,0,1,13
683,0,"Mapping the Realm: The Binding Coil of Bahamut IV","Discover every location within the fourth turn of the Binding Coil of Bahamut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684,47,"Mapping the Realm: The Binding Coil of Bahamut V","Discover every location within the fifth turn of the Binding Coil of Bahamut.",10,0,0,1501,8,60,0,0,0,0,0,0,0,0,1,14
685,0,"Mapping the Realm: The Binding Coil of Bahamut VI","Discover every location within the final turn of the Binding Coil of Bahamut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,53,"In the Red I","Complete 5 unique Maelstrom levequests.",5,0,0,62951,1,238,5,0,0,0,0,0,0,0,1,0
687,53,"In the Red II","Complete 10 unique Maelstrom levequests.",5,0,0,62951,1,238,10,0,0,0,0,0,0,0,1,0
688,53,"In the Red III","Complete 15 unique Maelstrom levequests.",10,0,0,62951,1,238,15,0,0,0,0,0,0,0,1,0
689,54,"In the Yellow I","Complete 5 unique Order of the Twin Adder levequests.",5,0,0,62952,1,239,5,0,0,0,0,0,0,0,1,0
690,54,"In the Yellow II","Complete 10 unique Order of the Twin Adder levequests.",5,0,0,62952,1,239,10,0,0,0,0,0,0,0,1,0
691,54,"In the Yellow III","Complete 15 unique Order of the Twin Adder levequests.",10,0,0,62952,1,239,15,0,0,0,0,0,0,0,1,0
692,55,"In the Black I","Complete 5 unique Immortal Flames levequests.",5,0,0,62953,1,240,5,0,0,0,0,0,0,0,1,0
693,55,"In the Black II","Complete 10 unique Immortal Flames levequests.",5,0,0,62953,1,240,10,0,0,0,0,0,0,0,1,0
694,55,"In the Black III","Complete 15 unique Immortal Flames levequests.",10,0,0,62953,1,240,15,0,0,0,0,0,0,0,1,0
695,32,"I Made That: Carpenter I","Craft 30 unique carpenter recipes.",5,0,0,2002,1,192,30,0,0,0,0,0,0,0,1,0
696,32,"I Made That: Carpenter II","Craft 50 unique carpenter recipes.",5,0,0,2016,1,192,50,0,0,0,0,0,0,0,1,0
697,32,"I Made That: Carpenter III","Craft 100 unique carpenter recipes.",10,0,6127,2017,1,192,100,0,0,0,0,0,0,0,1,0
698,33,"I Made That: Blacksmith I","Craft 40 unique blacksmith recipes.",5,0,0,2102,1,193,40,0,0,0,0,0,0,0,1,0
699,33,"I Made That: Blacksmith II","Craft 90 unique blacksmith recipes.",5,0,0,2116,1,193,90,0,0,0,0,0,0,0,1,0
700,33,"I Made That: Blacksmith III","Craft 190 unique blacksmith recipes.",10,0,6128,2117,1,193,190,0,0,0,0,0,0,0,1,0
701,34,"I Made That: Armorer I","Craft 40 unique armorer recipes.",5,0,0,2202,1,194,40,0,0,0,0,0,0,0,1,0
702,34,"I Made That: Armorer II","Craft 80 unique armorer recipes.",5,0,0,2216,1,194,80,0,0,0,0,0,0,0,1,0
703,34,"I Made That: Armorer III","Craft 170 unique armorer recipes.",10,0,6129,2217,1,194,170,0,0,0,0,0,0,0,1,0
704,35,"I Made That: Goldsmith I","Craft 60 unique goldsmith recipes.",5,0,0,2302,1,195,60,0,0,0,0,0,0,0,1,0
705,35,"I Made That: Goldsmith II","Craft 130 unique goldsmith recipes.",5,0,0,2315,1,195,130,0,0,0,0,0,0,0,1,0
706,35,"I Made That: Goldsmith III","Craft 270 unique goldsmith recipes.",10,0,6130,2316,1,195,270,0,0,0,0,0,0,0,1,0
707,36,"I Made That: Leatherworker I","Craft 50 unique leatherworker recipes.",5,0,0,2402,1,196,50,0,0,0,0,0,0,0,1,0
708,36,"I Made That: Leatherworker II","Craft 110 unique leatherworker recipes.",5,0,0,2416,1,196,110,0,0,0,0,0,0,0,1,0
709,36,"I Made That: Leatherworker III","Craft 220 unique leatherworker recipes.",10,0,6131,2417,1,196,220,0,0,0,0,0,0,0,1,0
710,37,"I Made That: Weaver I","Craft 60 unique weaver recipes.",5,0,0,2502,1,197,60,0,0,0,0,0,0,0,1,0
711,37,"I Made That: Weaver II","Craft 120 unique weaver recipes.",5,0,0,2515,1,197,120,0,0,0,0,0,0,0,1,0
712,37,"I Made That: Weaver III","Craft 250 unique weaver recipes.",10,0,6132,2516,1,197,250,0,0,0,0,0,0,0,1,0
713,38,"I Made That: Alchemist I","Craft 30 unique alchemist recipes.",5,0,0,2602,1,198,30,0,0,0,0,0,0,0,1,0
714,38,"I Made That: Alchemist II","Craft 60 unique alchemist recipes.",5,0,0,2616,1,198,60,0,0,0,0,0,0,0,1,0
715,38,"I Made That: Alchemist III","Craft 110 unique alchemist recipes.",10,0,6133,2617,1,198,110,0,0,0,0,0,0,0,1,0
716,39,"I Made That: Culinarian I","Craft 30 unique culinarian recipes.",5,0,0,2702,1,199,30,0,0,0,0,0,0,0,1,0
717,39,"I Made That: Culinarian II","Craft 60 unique culinarian recipes.",5,0,0,2715,1,199,60,0,0,0,0,0,0,0,1,0
718,39,"I Made That: Culinarian III","Craft 120 unique culinarian recipes.",10,0,6134,2716,1,199,120,0,0,0,0,0,0,0,1,0
719,40,"I Found That: Miner I","Gather 15 unique items as a miner.",5,0,0,1515,1,200,15,0,0,0,0,0,0,0,1,0
720,40,"I Found That: Miner II","Gather 30 unique items as a miner.",5,0,0,1516,1,200,30,0,0,0,0,0,0,0,1,0
721,40,"I Found That: Miner III","Gather 50 unique items as a miner.",10,0,6135,1517,1,200,50,0,0,0,0,0,0,0,1,0
722,41,"I Found That: Botanist I","Gather 25 unique items as a botanist.",5,0,0,1615,1,201,25,0,0,0,0,0,0,0,1,0
723,41,"I Found That: Botanist II","Gather 50 unique items as a botanist.",5,0,0,1616,1,201,50,0,0,0,0,0,0,0,1,0
724,41,"I Found That: Botanist III","Gather 100 unique items as a botanist.",10,0,6136,1617,1,201,100,0,0,0,0,0,0,0,1,0
725,42,"I Caught That I","Catch 40 unique fish.",5,0,0,1704,1,202,40,0,0,0,0,0,0,0,1,0
726,42,"I Caught That II","Catch 80 unique fish.",5,0,0,1704,1,202,80,0,0,0,0,0,0,0,1,0
727,42,"I Caught That III","Catch 160 unique fish.",10,0,6137,1704,1,202,160,0,0,0,0,0,0,0,1,0
728,1,"Bump on a Log: Gladiator","Complete all gladiator entries in the hunting log.",20,0,6119,62801,7,0,0,0,0,0,0,0,0,0,1,0
729,1,"Bump on a Log: Pugilist","Complete all pugilist entries in the hunting log.",20,0,6120,62802,7,1,0,0,0,0,0,0,0,0,1,0
730,1,"Bump on a Log: Marauder","Complete all marauder entries in the hunting log.",20,0,6121,62803,7,2,0,0,0,0,0,0,0,0,1,0
731,1,"Bump on a Log: Lancer","Complete all lancer entries in the hunting log.",20,0,6122,62804,7,3,0,0,0,0,0,0,0,0,1,0
