key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
6359,"glade house roof (wood)",0,"glade house rooves (wood)",0,0,1,0,0,"A wooden roof designed exclusively for use with glade houses.","Glade House Roof (Wood)",50413,35,1,0,1,14,2052,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8087,0,3,0,0,False
6360,"glade house roof (composite)",0,"glade house rooves (composite)",0,0,1,0,0,"A composite roof designed exclusively for use with glade houses.","Glade House Roof (Composite)",50414,35,1,0,1,14,2053,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8086,0,3,0,0,False
6361,"glade house roof (stone)",0,"glade house rooves (stone)",0,0,1,0,0,"A stone roof designed exclusively for use with glade houses.","Glade House Roof (Stone)",50415,35,1,0,1,14,2054,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8085,0,3,0,0,False
6362,"glade mansion roof (wood)",0,"glade mansion rooves (wood)",0,0,1,0,0,"A wooden roof designed exclusively for use with glade mansions.","Glade Mansion Roof (Wood)",50404,50,1,0,1,14,2055,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8084,0,3,0,0,False
6363,"glade mansion roof (composite)",0,"glade mansion rooves (composite)",0,0,1,0,0,"A composite roof designed exclusively for use with glade mansions.","Glade Mansion Roof (Composite)",50405,50,1,0,1,14,2056,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8083,0,3,0,0,False
6364,"glade mansion roof (stone)",0,"glade mansion rooves (stone)",0,0,1,0,0,"A stone roof designed exclusively for use with glade mansions.","Glade Mansion Roof (Stone)",50406,50,1,0,1,14,2057,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8082,0,3,0,0,False
6365,"oasis cottage roof (wood)",0,"oasis cottage rooves (wood)",0,1,1,0,0,"A wooden roof designed exclusively for use with oasis cottages.","Oasis Cottage Roof (Wood)",50425,20,1,0,1,14,4097,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,5850,8775,11700,False,False,False,False,False,False,False,0,8081,0,3,0,0,False
6366,"oasis cottage roof (composite)",0,"oasis cottage rooves (composite)",0,1,1,0,0,"A composite roof designed exclusively for use with oasis cottages.","Oasis Cottage Roof (Composite)",50426,20,1,0,1,14,4098,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,5850,8775,11700,False,False,False,False,False,False,False,0,8080,0,3,0,0,False
6367,"oasis cottage roof (stone)",0,"oasis cottage rooves (stone)",0,1,1,0,0,"A stone roof designed exclusively for use with oasis cottages.","Oasis Cottage Roof (Stone)",50427,20,1,0,1,14,4099,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,5850,8775,11700,False,False,False,False,False,False,False,0,8079,0,3,0,0,False
6368,"oasis house roof (wood)",0,"oasis house rooves (wood)",0,1,1,0,0,"A wooden roof designed exclusively for use with oasis houses.","Oasis House Roof (Wood)",50416,35,1,0,1,14,4100,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8078,0,3,0,0,False
6369,"oasis house roof (composite)",0,"oasis house rooves (composite)",0,1,1,0,0,"A composite roof designed exclusively for use with oasis houses.","Oasis House Roof (Composite)",50417,35,1,0,1,14,4101,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8077,0,3,0,0,False
6370,"oasis house roof (stone)",0,"oasis house rooves (stone)",0,1,1,0,0,"A stone roof designed exclusively for use with oasis houses.","Oasis House Roof (Stone)",50418,35,1,0,1,14,4102,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,21060,42120,105300,False,False,False,False,False,False,False,0,8076,0,3,0,0,False
6371,"oasis mansion roof (wood)",0,"oasis mansion rooves (wood)",0,1,1,0,0,"A wooden roof designed exclusively for use with oasis mansions.","Oasis Mansion Roof (Wood)",50407,50,1,0,1,14,4103,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8075,0,3,0,0,False
6372,"oasis mansion roof (composite)",0,"oasis mansion rooves (composite)",0,1,1,0,0,"A composite roof designed exclusively for use with oasis mansions.","Oasis Mansion Roof (Composite)",50408,50,1,0,1,14,4104,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8074,0,3,0,0,False
6373,"oasis mansion roof (stone)",0,"oasis mansion rooves (stone)",0,1,1,0,0,"A stone roof designed exclusively for use with oasis mansions.","Oasis Mansion Roof (Stone)",50409,50,1,0,1,14,4105,65,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,38610,77220,193050,False,False,False,False,False,False,False,0,8073,0,3,0,0,False
6374,"riviera cottage wall (wood)",0,"riviera cottage walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with riviera cottages.","Riviera Cottage Wall (Wood)",50219,20,1,0,1,14,257,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7099,0,3,0,0,False
6375,"riviera cottage wall (composite)",0,"riviera cottage walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with riviera cottages.","Riviera Cottage Wall (Composite)",50220,20,1,0,1,14,258,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7098,0,3,0,0,False
6376,"riviera cottage wall (stone)",0,"riviera cottage walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with riviera cottages.","Riviera Cottage Wall (Stone)",50221,20,1,0,1,14,259,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7097,0,3,0,0,False
6377,"riviera house wall (wood)",0,"riviera house walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with riviera houses.","Riviera House Wall (Wood)",50210,35,1,0,1,14,260,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7096,0,3,0,0,False
6378,"riviera house wall (composite)",0,"riviera house walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with riviera houses.","Riviera House Wall (Composite)",50211,35,1,0,1,14,261,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7095,0,3,0,0,False
6379,"riviera house wall (stone)",0,"riviera house walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with riviera houses.","Riviera House Wall (Stone)",50212,35,1,0,1,14,262,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7094,0,3,0,0,False
6380,"riviera mansion wall (wood)",0,"riviera mansion walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with riviera mansions.","Riviera Mansion Wall (Wood)",50201,50,1,0,1,14,263,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7093,0,3,0,0,False
6381,"riviera mansion wall (composite)",0,"riviera mansion walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with riviera mansions.","Riviera Mansion Wall (Composite)",50202,50,1,0,1,14,264,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7092,0,3,0,0,False
6382,"riviera mansion wall (stone)",0,"riviera mansion walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with riviera mansions.","Riviera Mansion Wall (Stone)",50203,50,1,0,1,14,265,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7091,0,3,0,0,False
6383,"glade cottage wall (wood)",0,"glade cottage walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with glade cottages.","Glade Cottage Wall (Wood)",50222,20,1,0,1,14,2305,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7090,0,3,0,0,False
6384,"glade cottage wall (composite)",0,"glade cottage walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with glade cottages.","Glade Cottage Wall (Composite)",50223,20,1,0,1,14,2306,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7089,0,3,0,0,False
6385,"glade cottage wall (stone)",0,"glade cottage walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with glade cottages.","Glade Cottage Wall (Stone)",50224,20,1,0,1,14,2307,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7088,0,3,0,0,False
6386,"glade house wall (wood)",0,"glade house walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with glade houses.","Glade House Wall (Wood)",50213,35,1,0,1,14,2308,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7087,0,3,0,0,False
6387,"glade house wall (composite)",0,"glade house walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with glade houses.","Glade House Wall (Composite)",50214,35,1,0,1,14,2309,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7086,0,3,0,0,False
6388,"glade house wall (stone)",0,"glade house walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with glade houses.","Glade House Wall (Stone)",50215,35,1,0,1,14,2310,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7085,0,3,0,0,False
6389,"glade mansion wall (wood)",0,"glade mansion walls (wood)",0,0,1,0,0,"A wooden wall designed exclusively for use with glade mansions.","Glade Mansion Wall (Wood)",50204,50,1,0,1,14,2311,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7084,0,3,0,0,False
6390,"glade mansion wall (composite)",0,"glade mansion walls (composite)",0,0,1,0,0,"A composite wall designed exclusively for use with glade mansions.","Glade Mansion Wall (Composite)",50205,50,1,0,1,14,2312,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7083,0,3,0,0,False
6391,"glade mansion wall (stone)",0,"glade mansion walls (stone)",0,0,1,0,0,"A stone wall designed exclusively for use with glade mansions.","Glade Mansion Wall (Stone)",50206,50,1,0,1,14,2313,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7082,0,3,0,0,False
6392,"oasis cottage wall (wood)",0,"oasis cottage walls (wood)",0,1,1,0,0,"A wooden wall designed exclusively for use with oasis cottages.","Oasis Cottage Wall (Wood)",50225,20,1,0,1,14,4353,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7081,0,3,0,0,False
6393,"oasis cottage wall (composite)",0,"oasis cottage walls (composite)",0,1,1,0,0,"A composite wall designed exclusively for use with oasis cottages.","Oasis Cottage Wall (Composite)",50226,20,1,0,1,14,4354,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7080,0,3,0,0,False
6394,"oasis cottage wall (stone)",0,"oasis cottage walls (stone)",0,1,1,0,0,"A stone wall designed exclusively for use with oasis cottages.","Oasis Cottage Wall (Stone)",50227,20,1,0,1,14,4355,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,6750,10125,13500,False,False,False,False,False,False,False,0,7079,0,3,0,0,False
6395,"oasis house wall (wood)",0,"oasis house walls (wood)",0,1,1,0,0,"A wooden wall designed exclusively for use with oasis houses.","Oasis House Wall (Wood)",50216,35,1,0,1,14,4356,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7078,0,3,0,0,False
6396,"oasis house wall (composite)",0,"oasis house walls (composite)",0,1,1,0,0,"A composite wall designed exclusively for use with oasis houses.","Oasis House Wall (Composite)",50217,35,1,0,1,14,4357,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7077,0,3,0,0,False
6397,"oasis house wall (stone)",0,"oasis house walls (stone)",0,1,1,0,0,"A stone wall designed exclusively for use with oasis houses.","Oasis House Wall (Stone)",50218,35,1,0,1,14,4358,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,24300,48600,121500,False,False,False,False,False,False,False,0,7076,0,3,0,0,False
6398,"oasis mansion wall (wood)",0,"oasis mansion walls (wood)",0,1,1,0,0,"A wooden wall designed exclusively for use with oasis mansions.","Oasis Mansion Wall (Wood)",50207,50,1,0,1,14,4359,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7075,0,3,0,0,False
6399,"oasis mansion wall (composite)",0,"oasis mansion walls (composite)",0,1,1,0,0,"A composite wall designed exclusively for use with oasis mansions.","Oasis Mansion Wall (Composite)",50208,50,1,0,1,14,4360,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7074,0,3,0,0,False
6400,"oasis mansion wall (stone)",0,"oasis mansion walls (stone)",0,1,1,0,0,"A stone wall designed exclusively for use with oasis mansions.","Oasis Mansion Wall (Stone)",50209,50,1,0,1,14,4361,66,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,44550,89100,222750,False,False,False,False,False,False,False,0,7073,0,3,0,0,False
6401,"riviera arched window",0,"riviera arched windows",0,0,1,0,0,"An arched window designed exclusively for use with riviera residences.","Riviera Arched Window",50701,14,1,0,1,14,513,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1055,1577,2111,False,False,False,False,False,False,False,0,6599,0,3,0,0,False
6402,"riviera bay window",0,"riviera bay windows",0,0,1,0,0,"A bay window designed exclusively for use with riviera residences.","Riviera Bay Window",50702,17,1,0,1,14,514,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1368,2064,2749,False,False,False,False,False,False,False,0,6598,0,3,0,0,False
6403,"riviera oblong window",0,"riviera oblong windows",0,0,1,0,0,"An oblong window designed exclusively for use with riviera residences.","Riviera Oblong Window",50703,15,1,0,1,14,515,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1160,1740,2320,False,False,False,False,False,False,False,0,6597,0,3,0,0,False
6404,"glade classical window",0,"glade classical windows",0,0,1,0,0,"A classical window designed exclusively for use with glade residences.","Glade Classical Window",50704,13,1,0,1,14,2561,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,951,1438,1914,False,False,False,False,False,False,False,0,6596,0,3,0,0,False
6405,"glade rounded window",0,"glade rounded windows",0,0,1,0,0,"A rounded window designed exclusively for use with glade residences.","Glade Rounded Window",50705,21,1,0,1,14,2562,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1948,3050,4674,False,False,False,False,False,False,False,0,6595,0,3,0,0,False
6406,"glade lancet window",0,"glade lancet windows",0,0,1,0,0,"A lancet window designed exclusively for use with glade residences.","Glade Lancet Window",50706,16,1,0,1,14,2563,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1264,1890,2528,False,False,False,False,False,False,False,0,6594,0,3,0,0,False
6407,"oasis oblong window",0,"oasis oblong windows",0,1,1,0,0,"An oblong window designed exclusively for use with oasis residences.","Oasis Oblong Window",50707,16,1,0,1,14,4609,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1264,1890,2528,False,False,False,False,False,False,False,0,6593,0,3,0,0,False
6408,"oasis lancet window",0,"oasis lancet windows",0,1,1,0,0,"A lancet window designed exclusively for use with oasis residences.","Oasis Lancet Window",50708,18,1,0,1,14,4610,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1484,2238,2981,False,False,False,False,False,False,False,0,6592,0,3,0,0,False
6409,"oasis octagonal window",0,"oasis octagonal windows",0,1,1,0,0,"An octagonal window designed exclusively for use with oasis residences.","Oasis Octagonal Window",50709,15,1,0,1,14,4611,67,65,1,False,False,False,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,1160,1740,2320,False,False,False,False,False,False,False,0,6591,0,3,0,0,False
6410,"riviera wooden door",0,"riviera wooden doors",0,0,1,0,0,"A wooden door designed exclusively for use with riviera residences.","Riviera Wooden Door",50101,32,1,0,1,14,769,68,65,1,False,False,True,False,0,0,False,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False,False,False,5778,11556,28904,False,False,False,False,False,False,False,0,6099,0,3,0,0,False
